Term ID,Term Permalink,Term Name,Term Slug,Description,Parent ID,Parent Name,Parent Slug,Count,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Image Filename,Image Path,Image ID,order,product_pa_color-selector
3679,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a8%d9%86%d9%81%d8%b4-%d8%b7%d8%b1%d8%ad-%d8%af%d8%a7%d8%b1,بنفش طرح دار,%d8%a8%d9%86%d9%81%d8%b4-%d8%b7%d8%b1%d8%ad-%d8%af%d8%a7%d8%b1,,0,,,1,,,,,,,,,,0,#5947da
3680,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-%d8%af%d8%a7%d8%b1,سرمه ای طرح دار,%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-%d8%af%d8%a7%d8%b1,,0,,,1,,,,,,,,,,0,#000080
3681,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%a2%d8%a8%db%8c,مشکی آبی,%d9%85%d8%b4%da%a9%db%8c-%d8%a2%d8%a8%db%8c,,0,,,2,,,,,,,,,,0,#1a1a4e
3682,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b2%d8%b1%d8%af-%d8%b7%d8%b1%d8%ad-1,زرد طرح 1,%d8%b2%d8%b1%d8%af-%d8%b7%d8%b1%d8%ad-1,,0,,,2,,,,,,,,,,0,#FFFF00
3683,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d9%88%d9%86%d9%87,سبز چهارخونه,%d8%b3%d8%a8%d8%b2-%da%86%d9%87%d8%a7%d8%b1%d8%ae%d9%88%d9%86%d9%87,,0,,,2,,,,,,,,,,0,#1d9a34
3684,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-1,سرمه ای طرح 1,%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%d8%b7%d8%b1%d8%ad-1,,0,,,2,,,,,,,,,,0,#000080
3685,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%a7%d9%84%d8%a8%d8%a7%d8%b3%db%8c,کالباسی,%da%a9%d8%a7%d9%84%d8%a8%d8%a7%d8%b3%db%8c,,0,,,2,,,,,,,,,,0,#C0392B
3686,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a2%d8%a8%db%8c-%d8%b7%d8%b1%d8%ad-1,آبی طرح 1,%d8%a2%d8%a8%db%8c-%d8%b7%d8%b1%d8%ad-1,,0,,,2,,,,,,,,,,0,#1a6ff9
3687,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a8%d9%86%d9%81%d8%b4-%d8%b7%d8%b1%d8%ad-1,بنفش طرح 1,%d8%a8%d9%86%d9%81%d8%b4-%d8%b7%d8%b1%d8%ad-1,,0,,,1,,,,,,,,,,0,#5947da
3688,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-%d8%b7%d8%b1%d8%ad-1,سبز طرح 1,%d8%b3%d8%a8%d8%b2-%d8%b7%d8%b1%d8%ad-1,,0,,,2,,,,,,,,,,0,#1d9a34
3689,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d9%81%db%8c%d8%af-%d8%b7%d8%b1%d8%ad-2,سفید طرح 2,%d8%b3%d9%81%db%8c%d8%af-%d8%b7%d8%b1%d8%ad-2,,0,,,1,,,,,,,,,,0,#FFFFFF
3690,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d8%b1%d9%85%d8%b2-%d8%b7%d8%b1%d8%ad-1,قرمز طرح 1,%d9%82%d8%b1%d9%85%d8%b2-%d8%b7%d8%b1%d8%ad-1,,0,,,1,,,,,,,,,,0,#f41e1e
3691,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%82%d8%b1%d9%85%d8%b2-%d8%b7%d8%b1%d8%ad-2,قرمز طرح 2,%d9%82%d8%b1%d9%85%d8%b2-%d8%b7%d8%b1%d8%ad-2,,0,,,1,,,,,,,,,,0,#f41e1e
3692,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-nike,سبز NIKE,%d8%b3%d8%a8%d8%b2-nike,,0,,,3,,,,,,,,,,0,#1d9a34
3693,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b9%d8%b3%d9%84%db%8c-%d9%be%d8%a7%d8%b1%da%86%d9%87-%d8%a7%db%8c,عسلی پارچه ای,%d8%b9%d8%b3%d9%84%db%8c-%d9%be%d8%a7%d8%b1%da%86%d9%87-%d8%a7%db%8c,,0,,,1,,,,,,,,,,0,#C68642
3694,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-%d8%b7%d8%b1%d8%ad-1,طوسی تیره طرح 1,%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-%d8%b7%d8%b1%d8%ad-1,,0,,,3,,,,,,,,,,0,#696969
3695,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-%d8%b7%d8%b1%d8%ad-2,طوسی تیره طرح 2,%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87-%d8%b7%d8%b1%d8%ad-2,,0,,,1,,,,,,,,,,0,#696969
3696,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a2%d8%a8%db%8c-%d8%b7%d8%b1%d8%ad-4,آبی طرح 4,%d8%a2%d8%a8%db%8c-%d8%b7%d8%b1%d8%ad-4,,0,,,1,,,,,,,,,,0,#1a6ff9
3697,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%a2%d8%a8%db%8c-%d9%86%d9%81%d8%aa%db%8c-%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86,آبی نفتی طوسی روشن,%d8%a2%d8%a8%db%8c-%d9%86%d9%81%d8%aa%db%8c-%d8%b7%d9%88%d8%b3%db%8c-%d8%b1%d9%88%d8%b4%d9%86,,0,,,1,,,,,,,,,,0,#006994
3698,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b2%d8%b1%d8%af-%d8%ae%d8%b1%d8%af%d9%84%db%8c-%d8%b3%d9%86%da%af%db%8c,زرد خردلی سنگی,%d8%b2%d8%b1%d8%af-%d8%ae%d8%b1%d8%af%d9%84%db%8c-%d8%b3%d9%86%da%af%db%8c,,0,,,1,,,,,,,,,,0,#FFDB58
3699,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%b1%d8%ae%d8%a7%d8%a8%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,سرخابی شرانگ,%d8%b3%d8%b1%d8%ae%d8%a7%d8%a8%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,1,,,,,,,,,,0,#DC143C
3700,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b5%d9%88%d8%b1%d8%aa%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,صورتی شرانگ,%d8%b5%d9%88%d8%b1%d8%aa%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,1,,,,,,,,,,0,#FFC0CB
3701,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d8%a7%d8%b1%d9%86%d8%ac%db%8c-%d8%b3%d9%86%da%af%db%8c,نارنجی سنگی,%d9%86%d8%a7%d8%b1%d9%86%d8%ac%db%8c-%d8%b3%d9%86%da%af%db%8c,,0,,,1,,,,,,,,,,0,#f67912
3702,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%86%d8%a7%d8%b1%d9%86%d8%ac%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,نارنجی شرانگ,%d9%86%d8%a7%d8%b1%d9%86%d8%ac%db%8c-%d8%b4%d8%b1%d8%a7%d9%86%da%af,,0,,,1,,,,,,,,,,0,#f67912
3703,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%b3%d8%a8%d8%b2-%d8%b3%d8%af%d8%b1%db%8c,مشکی سبز سدری,%d9%85%d8%b4%da%a9%db%8c-%d8%b3%d8%a8%d8%b2-%d8%b3%d8%af%d8%b1%db%8c,,0,,,1,,,,,,,,,,0,#001a0d
3704,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c,مشکی سرمه ای,%d9%85%d8%b4%da%a9%db%8c-%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c,,0,,,2,,,,,,,,,,0,#000033
3705,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%b1%d8%ae%d8%a7%d8%a8%db%8c-%d9%86%d8%a7%d9%86%d8%b3%db%8c,سرخابی نانسی,%d8%b3%d8%b1%d8%ae%d8%a7%d8%a8%db%8c-%d9%86%d8%a7%d9%86%d8%b3%db%8c,,0,,,1,,,,,,,,,,0,#DC143C
3706,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b5%d9%88%d8%b1%d8%aa%db%8c-%d9%86%d8%a7%d9%86%d8%b3%db%8c,صورتی نانسی,%d8%b5%d9%88%d8%b1%d8%aa%db%8c-%d9%86%d8%a7%d9%86%d8%b3%db%8c,,0,,,1,,,,,,,,,,0,#FFC0CB
3707,https://luxbaz.com/?taxonomy=pa_color-selector&term=%da%a9%d8%b1%d9%85-%d8%b1%d9%88%d8%b4%d9%86-%d9%86%d8%a7%d9%86%d8%b3%db%8c,کرم روشن نانسی,%da%a9%d8%b1%d9%85-%d8%b1%d9%88%d8%b4%d9%86-%d9%86%d8%a7%d9%86%d8%b3%db%8c,,0,,,1,,,,,,,,,,0,#FFF8DC
3708,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d8%b3%d8%a8%d8%b2-%da%a9%d9%84%d9%87-%d8%ba%d8%a7%d8%b2%db%8c,سبز کله غازی,%d8%b3%d8%a8%d8%b2-%da%a9%d9%84%d9%87-%d8%ba%d8%a7%d8%b2%db%8c,,0,,,1,,,,,,,,,,0,#4B7B3A
3709,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%b2%d8%b1%d8%af,مشکی زرد,%d9%85%d8%b4%da%a9%db%8c-%d8%b2%d8%b1%d8%af,,0,,,1,,,,,,,,,,0,#1a1a00
3710,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87,مشکی طوسی تیره,%d9%85%d8%b4%da%a9%db%8c-%d8%b7%d9%88%d8%b3%db%8c-%d8%aa%db%8c%d8%b1%d9%87,,0,,,1,,,,,,,,,,0,#111111
3711,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c-%d9%82%d8%b1%d9%85%d8%b2,مشکی قرمز,%d9%85%d8%b4%da%a9%db%8c-%d9%82%d8%b1%d9%85%d8%b2,,0,,,1,,,,,,,,,,0,#1a0000
3712,https://luxbaz.com/?taxonomy=pa_color-selector&term=%d9%85%d8%b4%da%a9%db%8c,مشکی,%d9%85%d8%b4%da%a9%db%8c,,0,,,120,,,,,,,,,,0,#220101
3719,https://luxbaz.com/?taxonomy=pa_color-selector&term=toosi-tireh-nancy,طوسی تیره نانسی,toosi-tireh-nancy,,0,,,2,,,,,,,,,,0,#4A4A4A
3720,https://luxbaz.com/?taxonomy=pa_color-selector&term=vizon,ویزون,vizon,,0,,,1,,,,,,,,,,0,#8B7355
3721,https://luxbaz.com/?taxonomy=pa_color-selector&term=toosi-tireh-sharang,طوسی تیره شرانگ,toosi-tireh-sharang,,0,,,1,,,,,,,,,,0,#3D3D3D
3722,https://luxbaz.com/?taxonomy=pa_color-selector&term=karameli-sharang,کاراملی شرانگ,karameli-sharang,,0,,,1,,,,,,,,,,0,#C68E3F
3723,https://luxbaz.com/?taxonomy=pa_color-selector&term=sabz-maghze-pesteei-dragon,سبز مغز پسته ای دراگون,sabz-maghze-pesteei-dragon,,0,,,1,,,,,,,,,,0,#9DC183
3724,https://luxbaz.com/?taxonomy=pa_color-selector&term=sormei-tarh-2,سرمه ای طرح 2,sormei-tarh-2,,0,,,1,,,,,,,,,,0,#1B2A4A
3725,https://luxbaz.com/?taxonomy=pa_color-selector&term=sabz-kalleh-ghazi-nike,سبز کله غازی NIKE,sabz-kalleh-ghazi-nike,,0,,,1,,,,,,,,,,0,#6B8E23
3726,https://luxbaz.com/?taxonomy=pa_color-selector&term=sabz-maghze-pesteei-nike,سبز مغز پسته ای NIKE,sabz-maghze-pesteei-nike,,0,,,1,,,,,,,,,,0,#93C572
3727,https://luxbaz.com/?taxonomy=pa_color-selector&term=ghermez-nike,قرمز NIKE,ghermez-nike,,0,,,1,,,,,,,,,,0,#E3242B
3728,https://luxbaz.com/?taxonomy=pa_color-selector&term=asali-tarh-13,عسلی طرح 13,asali-tarh-13,,0,,,1,,,,,,,,,,0,#C68642
3729,https://luxbaz.com/?taxonomy=pa_color-selector&term=abi-karboni-tarh-1,آبی کاربنی طرح 1,abi-karboni-tarh-1,,0,,,1,,,,,,,,,,0,#2F4F6F
3730,https://luxbaz.com/?taxonomy=pa_color-selector&term=meshki-tarh-10,مشکی طرح 10,meshki-tarh-10,,0,,,1,,,,,,,,,,0,#1C1C1C
3731,https://luxbaz.com/?taxonomy=pa_color-selector&term=narenji-tarh-1,نارنجی طرح 1,narenji-tarh-1,,0,,,1,,,,,,,,,,0,#F4661B
