post_type,post_title,post_status,sku,parent_sku,regular_price,sale_price,manage_stock,stock_quantity,categories,description,short_description,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,images,gallery_images,gallery_image_alt,image_filename,image_titles,image_alt,sale_tag,attribute:color,attribute_name:color,attribute:application,attribute_name:application,attribute:closure-style,attribute_name:closure-style,attribute:lining-material,attribute_name:lining-material,attribute:long-strap,attribute_name:long-strap,attribute:number-of-inside-pockets,attribute_name:number-of-inside-pockets,attribute:number-of-outside-pockets,attribute_name:number-of-outside-pockets,attribute:number-of-straps,attribute_name:number-of-straps,attribute:outer-material,attribute_name:outer-material,attribute:suitable-for,attribute_name:suitable-for,attribute:dimention,attribute_name:dimention,attribute:bag-type,attribute_name:bag-type
product_variation,,publish,7159-black,7159,442000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7159-black.webp,,,men-bag-7159-black.webp,کیف مردانه کد ۷۱۵۹ - مشکی,کیف مردانه کد ۷۱۵۹ - مشکی,,مشکی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۶۰,publish,7160,,430000,,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7160,خرید کیف مردانه کد 7160 به رنگ سبز سدری و سرمه ای و مشکی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7160,https://luxbaz.com/product/men-bag-7160/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-black.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-03.webp,کیف مردانه کد 7160|کیف مردانه کد 7160 رنگ black|کیف مردانه کد 7160 - نمای 01|کیف مردانه کد 7160 - نمای 02|کیف مردانه کد 7160 - نمای 03,men-bag-7160-main.webp|men-bag-7160-black.webp|men-bag-7160-01.webp|men-bag-7160-02.webp|men-bag-7160-03.webp,,کیف مردانه کد 7160,,سبز سدری|سرمه ای|مشکی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,1,تعداد جیب داخلی,4,تعداد جیب بیرونی,1.0,تعداد بند,پارچه ای,جنس رویه,من,مناسب برای,طول: ۳۰cm|عرض: ۸cm|کف: ۱۵cm,dimention,,
product_variation,,publish,7160-sage green,7160,430000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-main.webp,,,men-bag-7160-main.webp,کیف مردانه کد ۷۱۶۰ - سبز سدری,کیف مردانه کد ۷۱۶۰ - سبز سدری,,سبز سدری,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7160-navy blue,7160,430000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-main.webp,,,men-bag-7160-main.webp,کیف مردانه کد ۷۱۶۰ - سرمه ای,کیف مردانه کد ۷۱۶۰ - سرمه ای,,سرمه ای,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7160-black,7160,430000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7160-black.webp,,,men-bag-7160-black.webp,کیف مردانه کد ۷۱۶۰ - مشکی,کیف مردانه کد ۷۱۶۰ - مشکی,,مشکی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۶۱,publish,7161,,430000,,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7161,خرید کیف مردانه کد 7161 به رنگ سبز NIKE و سرمه ای NIKE و طوسی تیره NIKE با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7161,https://luxbaz.com/product/men-bag-7161/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-navy-nike.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-dark-gray-nike.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-black-nike.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-02.webp,کیف مردانه کد 7161|کیف مردانه کد 7161 رنگ navy nike|کیف مردانه کد 7161 رنگ dark gray nike|کیف مردانه کد 7161 رنگ black nike|کیف مردانه کد 7161 - نمای 01|کیف مردانه کد 7161 - نمای 02,men-bag-7161-main.webp|men-bag-7161-navy-nike.webp|men-bag-7161-dark-gray-nike.webp|men-bag-7161-black-nike.webp|men-bag-7161-01.webp|men-bag-7161-02.webp,,کیف مردانه کد 7161,,سبز NIKE|سرمه ای NIKE|طوسی تیره NIKE|مشکی NIKE,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,,,6,تعداد جیب بیرونی,1.0,تعداد بند,پارچه ای,جنس رویه,من,مناسب برای,طول: ۳۰cm|عرض: ۱۰cm|کف: ۱۳cm,dimention,,
product_variation,,publish,7161-green nike,7161,430000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-main.webp,,,men-bag-7161-main.webp,کیف مردانه کد ۷۱۶۱ - سبز NIKE,کیف مردانه کد ۷۱۶۱ - سبز NIKE,,سبز NIKE,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7161-navy nike,7161,430000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-navy-nike.webp,,,men-bag-7161-navy-nike.webp,کیف مردانه کد ۷۱۶۱ - سرمه ای NIKE,کیف مردانه کد ۷۱۶۱ - سرمه ای NIKE,,سرمه ای NIKE,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7161-dark gray nike,7161,430000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-dark-gray-nike.webp,,,men-bag-7161-dark-gray-nike.webp,کیف مردانه کد ۷۱۶۱ - طوسی تیره NIKE,کیف مردانه کد ۷۱۶۱ - طوسی تیره NIKE,,طوسی تیره NIKE,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7161-black nike,7161,430000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7161-black-nike.webp,,,men-bag-7161-black-nike.webp,کیف مردانه کد ۷۱۶۱ - مشکی NIKE,کیف مردانه کد ۷۱۶۱ - مشکی NIKE,,مشکی NIKE,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۶۲,publish,7162,,2086000,,yes,,کیف مردانه>کیف اداری مردانه,,,کیف مردانه کد 7162,خرید کیف مردانه کد 7162 به رنگ مشکی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7162,https://luxbaz.com/product/men-bag-7162/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-black.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-04.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-05.webp,کیف مردانه کد 7162|کیف مردانه کد 7162 رنگ black|کیف مردانه کد 7162 - نمای 01|کیف مردانه کد 7162 - نمای 02|کیف مردانه کد 7162 - نمای 03|کیف مردانه کد 7162 - نمای 04|کیف مردانه کد 7162 - نمای 05,men-bag-7162-main.webp|men-bag-7162-black.webp|men-bag-7162-01.webp|men-bag-7162-02.webp|men-bag-7162-03.webp|men-bag-7162-04.webp|men-bag-7162-05.webp,,کیف مردانه کد 7162,,مشکی,رنگ,اداری,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,4,تعداد جیب داخلی,4,تعداد جیب بیرونی,3.0,تعداد بند,پارچه ای,جنس رویه,من,مناسب برای,طول: ۴۲cm|عرض: ۵cm|کف: ۳۰cm,dimention,,
product_variation,,publish,7162-black,7162,2086000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7162-black.webp,,,men-bag-7162-black.webp,کیف مردانه کد ۷۱۶۲ - مشکی,کیف مردانه کد ۷۱۶۲ - مشکی,,مشکی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۶۳,publish,7163,,457000,,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7163,خرید کیف مردانه کد 7163 به رنگ مشکی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7163,https://luxbaz.com/product/men-bag-7163/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7163-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7163-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7163-black.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7163-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7163-02.webp,کیف مردانه کد 7163|کیف مردانه کد 7163 رنگ black|کیف مردانه کد 7163 - نمای 01|کیف مردانه کد 7163 - نمای 02,men-bag-7163-main.webp|men-bag-7163-black.webp|men-bag-7163-01.webp|men-bag-7163-02.webp,,کیف مردانه کد 7163,,مشکی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,1,تعداد جیب داخلی,4,تعداد جیب بیرونی,1.0,تعداد بند,پارچه ای,جنس رویه,من,مناسب برای,طول: ۲۷cm|عرض: ۵cm|کف: ۱۷cm,dimention,,
product_variation,,publish,7163-black,7163,457000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7163-black.webp,,,men-bag-7163-black.webp,کیف مردانه کد ۷۱۶۳ - مشکی,کیف مردانه کد ۷۱۶۳ - مشکی,,مشکی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۶۴,publish,7164,,1191000,953000.0,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7164,خرید کیف مردانه کد 7164 به رنگ مشکی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7164,https://luxbaz.com/product/men-bag-7164/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7164-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7164-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7164-black.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7164-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7164-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7164-03.webp,کیف مردانه کد 7164|کیف مردانه کد 7164 رنگ black|کیف مردانه کد 7164 - نمای 01|کیف مردانه کد 7164 - نمای 02|کیف مردانه کد 7164 - نمای 03,men-bag-7164-main.webp|men-bag-7164-black.webp|men-bag-7164-01.webp|men-bag-7164-02.webp|men-bag-7164-03.webp,,کیف مردانه کد 7164,تخفیف خورده‌ها,مشکی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,2,تعداد جیب داخلی,5,تعداد جیب بیرونی,2.0,تعداد بند,پارچه ای,جنس رویه,من,مناسب برای,طول: ۲۵cm|عرض: ۵cm|کف: ۱۷cm,dimention,,
product_variation,,publish,7164-black,7164,1191000,953000.0,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7164-black.webp,,,men-bag-7164-black.webp,کیف مردانه کد ۷۱۶۴ - مشکی,کیف مردانه کد ۷۱۶۴ - مشکی,,مشکی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۹۳,publish,7193,,677000,,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7193,خرید کیف مردانه کد 7193 به رنگ مشکی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7193,https://luxbaz.com/product/men-bag-7193/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7193-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7193-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7193-black.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7193-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7193-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7193-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7193-04.webp,کیف مردانه کد 7193|کیف مردانه کد 7193 رنگ black|کیف مردانه کد 7193 - نمای 01|کیف مردانه کد 7193 - نمای 02|کیف مردانه کد 7193 - نمای 03|کیف مردانه کد 7193 - نمای 04,men-bag-7193-main.webp|men-bag-7193-black.webp|men-bag-7193-01.webp|men-bag-7193-02.webp|men-bag-7193-03.webp|men-bag-7193-04.webp,,کیف مردانه کد 7193,,مشکی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,,,5,تعداد جیب داخلی,,,,,پارچه ای,جنس رویه,من,مناسب برای,طول: ۲۵cm|عرض: ۹cm|کف: ۱۴cm,dimention,,
product_variation,,publish,7193-black,7193,677000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7193-black.webp,,,men-bag-7193-black.webp,کیف مردانه کد ۷۱۹۳ - مشکی,کیف مردانه کد ۷۱۹۳ - مشکی,,مشکی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۹۶,publish,7196,,969000,775000.0,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7196,خرید کیف مردانه کد 7196 به رنگ عسلی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7196,https://luxbaz.com/product/men-bag-7196/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7196-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7196-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7196-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7196-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7196-03.webp,کیف مردانه کد 7196|کیف مردانه کد 7196 - نمای 01|کیف مردانه کد 7196 - نمای 02|کیف مردانه کد 7196 - نمای 03,men-bag-7196-main.webp|men-bag-7196-01.webp|men-bag-7196-02.webp|men-bag-7196-03.webp,,کیف مردانه کد 7196,تخفیف خورده‌ها,عسلی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,ندارد,تعداد جیب داخلی,4,تعداد جیب بیرونی,2.0,تعداد بند,چرم مصنوعی,جنس رویه,من,مناسب برای,طول: ۲۳cm|عرض: ۹cm|کف: ۱۹cm,dimention,,
product_variation,,publish,7196-honey,7196,969000,775000.0,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7196-main.webp,,,men-bag-7196-main.webp,کیف مردانه کد ۷۱۹۶ - عسلی,کیف مردانه کد ۷۱۹۶ - عسلی,,عسلی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۹۷,publish,7197,,969000,775000.0,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7197,خرید کیف مردانه کد 7197 به رنگ عسلی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7197,https://luxbaz.com/product/men-bag-7197/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7197-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7197-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7197-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7197-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7197-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7197-04.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7197-05.webp,کیف مردانه کد 7197|کیف مردانه کد 7197 - نمای 01|کیف مردانه کد 7197 - نمای 02|کیف مردانه کد 7197 - نمای 03|کیف مردانه کد 7197 - نمای 04|کیف مردانه کد 7197 - نمای 05,men-bag-7197-main.webp|men-bag-7197-01.webp|men-bag-7197-02.webp|men-bag-7197-03.webp|men-bag-7197-04.webp|men-bag-7197-05.webp,,کیف مردانه کد 7197,تخفیف خورده‌ها,عسلی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,1,تعداد جیب داخلی,3,تعداد جیب بیرونی,2.0,تعداد بند,چرم مصنوعی,جنس رویه,من,مناسب برای,طول: ۲۴cm|عرض: ۹cm|کف: ۱۸cm,dimention,,
product_variation,,publish,7197-honey,7197,969000,775000.0,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7197-main.webp,,,men-bag-7197-main.webp,کیف مردانه کد ۷۱۹۷ - عسلی,کیف مردانه کد ۷۱۹۷ - عسلی,,عسلی,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۹۸,publish,7198,,675000,,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7198,خرید کیف مردانه کد 7198 به رنگ سبز طرح 1 و سرمه ای و طوسی تیره طرح 1 با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7198,https://luxbaz.com/product/men-bag-7198/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-dark-gray-pattern-1.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-black-design-1.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-black-design-2.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-04.webp,کیف مردانه کد 7198|کیف مردانه کد 7198 رنگ dark gray pattern 1|کیف مردانه کد 7198 رنگ black - design 1|کیف مردانه کد 7198 رنگ black - design 2|کیف مردانه کد 7198 - نمای 01|کیف مردانه کد 7198 - نمای 02|کیف مردانه کد 7198 - نمای 03|کیف مردانه کد 7198 - نمای 04,men-bag-7198-main.webp|men-bag-7198-dark-gray-pattern-1.webp|men-bag-7198-black-design-1.webp|men-bag-7198-black-design-2.webp|men-bag-7198-01.webp|men-bag-7198-02.webp|men-bag-7198-03.webp|men-bag-7198-04.webp,,کیف مردانه کد 7198,,سبز طرح 1|سرمه ای|طوسی تیره طرح 1|طوسی تیره طرح 2|مشکی طرح 1|مشکی طرح 2,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,1,تعداد جیب داخلی,6,تعداد جیب بیرونی,1.0,تعداد بند,پارچه ای,جنس رویه,من,مناسب برای,طول: ۳۳cm|عرض: ۵cm|کف: ۱۷cm,dimention,,
product_variation,,publish,7198-green pattern 1,7198,675000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-main.webp,,,men-bag-7198-main.webp,کیف مردانه کد ۷۱۹۸ - سبز طرح 1,کیف مردانه کد ۷۱۹۸ - سبز طرح 1,,سبز طرح 1,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7198-navy blue,7198,675000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-main.webp,,,men-bag-7198-main.webp,کیف مردانه کد ۷۱۹۸ - سرمه ای,کیف مردانه کد ۷۱۹۸ - سرمه ای,,سرمه ای,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7198-dark gray pattern 1,7198,675000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-dark-gray-pattern-1.webp,,,men-bag-7198-dark-gray-pattern-1.webp,کیف مردانه کد ۷۱۹۸ - طوسی تیره طرح 1,کیف مردانه کد ۷۱۹۸ - طوسی تیره طرح 1,,طوسی تیره طرح 1,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7198-dark gray pattern 2,7198,675000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-main.webp,,,men-bag-7198-main.webp,کیف مردانه کد ۷۱۹۸ - طوسی تیره طرح 2,کیف مردانه کد ۷۱۹۸ - طوسی تیره طرح 2,,طوسی تیره طرح 2,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7198-black - design 1,7198,675000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-black-design-1.webp,,,men-bag-7198-black-design-1.webp,کیف مردانه کد ۷۱۹۸ - مشکی طرح 1,کیف مردانه کد ۷۱۹۸ - مشکی طرح 1,,مشکی طرح 1,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7198-black - design 2,7198,675000,,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7198-black-design-2.webp,,,men-bag-7198-black-design-2.webp,کیف مردانه کد ۷۱۹۸ - مشکی طرح 2,کیف مردانه کد ۷۱۹۸ - مشکی طرح 2,,مشکی طرح 2,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۱۹۹,publish,7199,,883000,706000.0,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7199,خرید کیف مردانه کد 7199 به رنگ مشکی طرح 1 و مشکی طرح 2 با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7199,https://luxbaz.com/product/men-bag-7199/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-black-design-1.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-03.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-04.webp,کیف مردانه کد 7199|کیف مردانه کد 7199 رنگ black - design 1|کیف مردانه کد 7199 - نمای 01|کیف مردانه کد 7199 - نمای 02|کیف مردانه کد 7199 - نمای 03|کیف مردانه کد 7199 - نمای 04,men-bag-7199-main.webp|men-bag-7199-black-design-1.webp|men-bag-7199-01.webp|men-bag-7199-02.webp|men-bag-7199-03.webp|men-bag-7199-04.webp,,کیف مردانه کد 7199,تخفیف خورده‌ها,مشکی طرح 1|مشکی طرح 2,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,3,تعداد جیب داخلی,4,تعداد جیب بیرونی,1.0,تعداد بند,پارچه ای,جنس رویه,من,مناسب برای,طول: ۳۰cm|عرض: ۵cm|کف: ۲۳cm,dimention,,
product_variation,,publish,7199-black - design 1,7199,883000,706000.0,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-black-design-1.webp,,,men-bag-7199-black-design-1.webp,کیف مردانه کد ۷۱۹۹ - مشکی طرح 1,کیف مردانه کد ۷۱۹۹ - مشکی طرح 1,,مشکی طرح 1,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7199-black - design 2,7199,883000,706000.0,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7199-main.webp,,,men-bag-7199-main.webp,کیف مردانه کد ۷۱۹۹ - مشکی طرح 2,کیف مردانه کد ۷۱۹۹ - مشکی طرح 2,,مشکی طرح 2,رنگ,,,,,,,,,,,,,,,,,,,,,,
product,کیف مردانه کد ۷۲۰۰,publish,7200,,898000,718000.0,yes,,کیف مردانه>کیف روزمره مردانه,,,کیف مردانه کد 7200,خرید کیف مردانه کد 7200 به رنگ سبز و طوسی تیره و مشکی با کیفیت عالی و قیمت مناسب از فروشگاه لوکس‌باز,کیف مردانه کد 7200,https://luxbaz.com/product/men-bag-7200/,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-main.webp,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-main.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-dark-gray.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-black.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-01.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-02.webp|https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-03.webp,کیف مردانه کد 7200|کیف مردانه کد 7200 رنگ dark gray|کیف مردانه کد 7200 رنگ black|کیف مردانه کد 7200 - نمای 01|کیف مردانه کد 7200 - نمای 02|کیف مردانه کد 7200 - نمای 03,men-bag-7200-main.webp|men-bag-7200-dark-gray.webp|men-bag-7200-black.webp|men-bag-7200-01.webp|men-bag-7200-02.webp|men-bag-7200-03.webp,,کیف مردانه کد 7200,تخفیف خورده‌ها,سبز|طوسی تیره|مشکی,رنگ,اسپرت,کاربرد,زیپ,نحوه بسته شدن کیف,ساتن,جنس آستر,دارد,بند بلند,3,تعداد جیب داخلی,3,تعداد جیب بیرونی,2.0,تعداد بند,پارچه ای,جنس رویه,من,مناسب برای,طول: ۲۵cm|عرض: ۱۰cm|کف: ۲۵cm,dimention,,
product_variation,,publish,7200-green,7200,898000,718000.0,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-main.webp,,,men-bag-7200-main.webp,کیف مردانه کد ۷۲۰۰ - سبز,کیف مردانه کد ۷۲۰۰ - سبز,,سبز,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7200-dark gray,7200,898000,718000.0,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-dark-gray.webp,,,men-bag-7200-dark-gray.webp,کیف مردانه کد ۷۲۰۰ - طوسی تیره,کیف مردانه کد ۷۲۰۰ - طوسی تیره,,طوسی تیره,رنگ,,,,,,,,,,,,,,,,,,,,,,
product_variation,,publish,7200-black,7200,898000,718000.0,yes,10,,,,,,,,https://luxbaz.com/wp-content/uploads/2026/07/men-bag-7200-black.webp,,,men-bag-7200-black.webp,کیف مردانه کد ۷۲۰۰ - مشکی,کیف مردانه کد ۷۲۰۰ - مشکی,,مشکی,رنگ,,,,,,,,,,,,,,,,,,,,,,
